title,link,author,pubDate,description,isbn,priceSales,priceStandard,mallType,cover,categoryId,categoryName,publisher,customerReviewRank,bestRank
그림으로 나를 위로하는 밤 - 지친 마음에 힘이 되어주는 그림 이야기,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=274615637&partner=openAPI&start=api,태지원 (지은이),2021-07-07,자기탐구 인문학 5권. ‘유랑선생’이라는 이름으로 매주 브런치에 글을 연재하고 있는 저자가 인생에서 마주하는 다양한 고민을 명화와 화가의 삶을 통해 해답을 찾아가는 내용으로 구성한 책이다. 누구나 한 번쯤 이런저런 고민과 걱정 때문에 잠 못 이루는 밤을 만난다.,8957362789,15300,17000,BOOK,https://image.aladin.co.kr/product/27461/56/coversum/8957362789_1.jpg,51514,국내도서>인문학>심리학/정신분석학>교양 심리학,가나출판사,10,76
어쩐지 미술에서 뇌과학이 보인다 - 환원주의의 매혹과 두 문화의 만남,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=176395502&partner=openAPI&start=api,"에릭 캔델 (지은이), 이한음 (옮긴이)",2019-01-01,"현대 추상표현주의 미술과 뇌과학의 통섭을 시도한다. 추상표현주의 계보의 꼭짓점에 위치하는 윌리엄 터너부터 시작해, 모네와 칸딘스키, 폴록과 로스코, 워홀과 그 밖의 미니멀리스트까지 현대미술의 걸작들을 거침없이 가로지르며, 그것이 뇌과학의 탐구와 만나는 지점을 치밀하게 파고든다.",K772534217,16920,18800,BOOK,https://image.aladin.co.kr/product/17639/55/coversum/k772534217_1.jpg,51194,국내도서>과학>뇌과학>뇌과학 일반,프시케의숲,8,77
그림이 말을 거는 생각미술관,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=3733979&partner=openAPI&start=api,"박영대 (지은이), 김용연 (그림)",2009-05-15,2006년 3월부터 22회에 걸쳐 '소년한국일보'에 '이젤의 생각미술관'이라는 제목으로 연재된 글을 단행본에 맞게 고치고 보태고 삽화를 넣어 새롭게 엮은 책. 지은이 박영대 교수는 어렵게만 느껴지는 현대 미술을 알기 쉽고 재미있게 감상하는 방법을 알려 주고자 했다.,8955820887,13500,15000,BOOK,https://image.aladin.co.kr/product/373/39/coversum/8955820887_1.jpg,51820,국내도서>어린이>문화/예술/인물>음악/미술/예체능,길벗어린이,8,78
가난한 컬렉터가 훌륭한 작품을 사는 법,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=96417659&partner=openAPI&start=api,"엘링 카게 (지은이), 주은정 (옮긴이)",2016-11-11,"내 집, 내 방에 걸어 놓고 싶은 작품을 찾는 예비 컬렉터들을 위한 안내서이다. 직접 맨몸으로 미술계에 뛰어들어 사람들이 부러워할 만한 컬렉션을 일궈낸 저자 엘링 카게는 자신의 아트 컬렉팅 경험을 재치 있는 에세이로 담아냈다.",8970417028,16200,18000,BOOK,https://image.aladin.co.kr/product/9641/76/coversum/8970417028_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,디자인하우스,5,79
강가의 아틀리에 - 장욱진 그림산문집,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=109455881&partner=openAPI&start=api,장욱진 (지은이),2017-05-01,"한국을 대표하는 현대화가 장욱진의 그림산문집. 1976년에 첫 출간된 그림산문집 &lt;강가의 아틀리에&gt;는 장욱진의 글을 만날 수 있는 유일한 책으로 출간 이후 많은 사랑을 받아 왔는데, 그의 탄신 100주년을 맞아 이 책을 40년 만에 다시 새롭게 선보이게 되었다.",8930105874,18000,18000,BOOK,https://image.aladin.co.kr/product/10945/58/coversum/8930105874_1.jpg,51376,국내도서>에세이>사진/그림 에세이,열화당,10,80
"현대미술, 이렇게 이해하면 되나요? - 인상주의부터 포스트 인터넷 아트까지, 미술사조 59",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=292713747&partner=openAPI&start=api,"샘 필립스 (지은이), 박재용 (옮긴이)",2022-05-10,"현대미술을 폭넓게 이해하는 데 필요한 59개의 미술사조를 담았다. 클로드 모네, 파블로 피카 소, 앤디 워홀 같은 현대미술가부터 데미안 허스트, 제프 쿤스, 뱅크시와 같은 동시대 미술 아티스트까지. 19세기 후반 이후 미술사의 주요한 흐름에 따라 예술가와 작품을 이해할 수 있다.",K502837901,20700,23000,BOOK,https://image.aladin.co.kr/product/29271/37/coversum/k502837901_1.jpg,50983,국내도서>예술/대중문화>미술>현대미술,BOOKERS(북커스),10,81
그랜마 모지스 - 평범한 삶의 행복을 그리다,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=295365040&partner=openAPI&start=api,이소영 (지은이),2022-06-03,"국내 최초로 그랜마 모지스 재단과 독점 계약한 그림과 작품에 얽힌 이야기들을 담은 고품격 예술 에세이로, 1800년대 중반과 1900년대 초반 미국의 농촌 풍경을 한눈에 볼 수 있어 너무도 정겹다. 모지스 할머니가 그려낸 보통 사람들의 평범한 행복은 보는 이들에게 긴 여운을 준다.",K532837950,14220,15800,BOOK,https://image.aladin.co.kr/product/29536/50/coversum/k532837950_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,홍익출판미디어그룹,10,82
미술관 일기 - 환기미술관을 세우면서,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=298272780&partner=openAPI&start=api,김향안 (지은이),2022-05-01,1994년 발매되었던 &lt;우리끼리의 얘기&gt;의 2022년 개정판으로 1989년부터 1994년까지 환기미술관 건립과 개관의 전반적인 과정을 일기 형식으로 기록한 책이다.,8992716516,25000,25000,BOOK,https://image.aladin.co.kr/product/29827/27/coversum/8992716516_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,(재)환기재단,10,83
"나는 내 것이 아름답다 - 최순우의 한국미 사랑, 개정판",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=86282909&partner=openAPI&start=api,최순우 (지은이),2016-06-15,"혜곡 최순우 탄생 100주년을 기념하여 펴낸 개정판이다. 한국 미술을 넘어 한국의 자연 풍경과 음식, 예술인들과의 인연을 다루어 미술만 사랑한 것이 아니라, 한국의 모든 멋을 사랑하고 그것을 알리려 노력한 선생의 삶을 더욱 가까이 느낄 수 있다.",8956253382,15120,16800,BOOK,https://image.aladin.co.kr/product/8628/29/coversum/8956253382_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,학고재,0,84
프루스트의 화가들 - 「잃어버린 시간을 찾아서」를 읽는 새로운 방법,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=6585874&partner=openAPI&start=api,"유예진 (지은이), 유재길 (감수)",2010-03-15,"「잃어버린 시간을 찾아서」에 등장하는 화가들과 그들의 회화 작품을 통해 프루스트가 어떤 방식으로 예술에 대해 접근했는지를 이해하는 데 도움을 주는 안내서이다. 저자는 프루스트의 삶과 예술론에 결정적인 영향을 미친 화가 15명을 선정하고, 그들의 특정한 그림들을 대하는 마르셀의 시선을 분석함으로써 프루스트의 소설을 새로운 방법으로 읽도록 도와준다.",8932315493,18000,20000,BOOK,https://image.aladin.co.kr/product/658/58/coversum/8932315493_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,현암사,10,85
예술의 모든 순간에 존재하는 갤러리스트,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=169561238&partner=openAPI&start=api,김영애 (지은이),2018-10-01,"갤러리가 무엇을 하는 곳인지, 갤러리스트들의 역할은 무엇인지 잘 알려지지 않은 세계를 소개한다. 미술사 전공으로 약 십여 년간 프랑스에서 유학한 저자는 직접 세계 미술 시장을 둘러보며 현장에서 일한 십여 년을 더해 이십 년의 관찰과 경험을 이 책에 담아냈다.",896053563X,16200,18000,BOOK,https://image.aladin.co.kr/product/16956/12/coversum/896053563x_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,마로니에북스,10,86
"한 권으로 읽는 명화와 현대 미술 - 그림 속 상징과 테마, 그리고 예술가의 삶",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=209588275&partner=openAPI&start=api,"파트릭 데 링크, 존 톰슨 (지은이), 박누리 (옮긴이)",2019-09-30,"14세기부터 20세기 후반까지를 아우르는 200여 점의 작품들을 탐구하여, 각각의 의미를 풀어낸다. 여느 미술사 서적들과 달리 고전 명화와 현대 미술을 구분 지어 보여준다. 시대에 따라 그림을 제작한 이유, 내용, 의미 등이 변하므로, 작품을 감상할 때 다른 관점에서 볼 필요가 있기 때문이다.",8960535788,16200,18000,BOOK,https://image.aladin.co.kr/product/20958/82/coversum/8960535788_1.jpg,50983,국내도서>예술/대중문화>미술>현대미술,마로니에북스,10,87
하루 한 점 아트 테라피 - 오늘을 위로하고 내일을 응원하는 명화들,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=301503690&partner=openAPI&start=api,"수지 호지 (지은이), 김세진 (옮긴이)",2022-09-21,"과학적인 사실들을 밑바탕에 두고, 독자의 마음을 치유하고 고양시킬 수 있는 그림 70여 점을 엄선하여 수록한 일종의 ‘마음챙김 큐레이션’이라고 할 수 있다. 독자들은 책에 실린 그림을 보며 세 가지 방식으로 치유를 경험할 수 있다.",K492839480,19800,22000,BOOK,https://image.aladin.co.kr/product/30150/36/coversum/k492839480_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,미술문화,0,88
르네상스 미술가 평전 3,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=164492890&partner=openAPI&start=api,"조르조 바사리 (지은이), 이근배 (옮긴이), 고종희 (해설)",2018-08-16,"미술 비평의 아버지 조르조 바사리(Giorgio Vasari, 1511~74)는 르네상스 미술을 꽃피운 위대한 미술사가다. 그가 쓴 &lt;르네상스 미술가 평전&gt;은 르네상스 시기 위대한 예술가들의 일생을 기록한 세계 최초의 본격적인 미술서다.",8935664715,40500,45000,BOOK,https://image.aladin.co.kr/product/16449/28/coversum/8935664715_1.jpg,50979,국내도서>예술/대중문화>미술>미술가,한길사,10,89
"르네상스, 어떻게 이해할까?",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=1017767&partner=openAPI&start=api,"토마스 R. 호프만, 아스트리드 C. 후트 (지은이), 노성두 (옮긴이)",2008-01-03,르네상스는 '고대의 부활'이라는 뜻이다. 미술의 역사에서 르네상스 시대는 가장 눈부신 열매라 평가받는다. 이탈리아에서 처음 솟구친 르네상스의 물결은 15세기 중반에 유럽 전역으로 퍼져나갔다. 르네상스의 가장 중요한 양식적 특징들을 쉽고 명료하게 정리했다. 'inter/ART' 시리즈의 일곱 번째 권.,8991847331,12000,12000,BOOK,https://image.aladin.co.kr/product/101/77/coversum/8991847331_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,미술문화,8,90
이건희 컬렉션 - 내 손안의 도슨트북,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=289079743&partner=openAPI&start=api,SUN 도슨트 (지은이),2022-02-09,‘세기의 기증’이라 불리며 대한민국을 뜨겁게 달군 ‘이건희 컬렉션’의 주요 명작들을 도슨트의 친절한 안내와 함께 보고 즐기는 미술교양서이다. 이른바 티켓 대란을 일으킨 ‘이건희 컬렉션’의 작품들을 책으로 둘러보고 만져보고 소장하는 기쁨을 선사한다.,K262836718,17820,19800,BOOK,https://image.aladin.co.kr/product/28907/97/coversum/k262836718_1.jpg,50980,국내도서>예술/대중문화>미술>미술관/박물관/미술기행,서삼독,9,91
널 위한 문화예술 - 미술관에서 길을 잃는 사람들을 위한 가장 친절한 예술 가이드,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=274731651&partner=openAPI&start=api,널 위한 문화예술 편집부 (지은이),2021-07-15,감각적인 스토리텔링을 통해 우리가 놓쳤던 그림의 숨겨진 이면들을 친절한 목소리로 설명한다. 바스키아는 왜 왕관을 많이 그렸을까? 뭉크는 왜 '절규'를 그렸을까? 로스코 작품을 보면 사람들은 왜 눈물을 흘릴까? 등 명화 속에는 설명해 주지 않으면 알 수 없는 메시지가 가득하다.,K022733795,15120,16800,BOOK,https://image.aladin.co.kr/product/27473/16/coversum/k022733795_2.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,웨일북,10,92
"당나라에 간 고양이 - 화묘·몽당(畵猫·夢唐), 고양이를 그리고 당나라를 꿈꾸다",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=98966555&partner=openAPI&start=api,"과지라 (지은이), 조윤진 (옮긴이)",2017-01-05,"당나라의 여가오락, 깊은 밤에 듣는 불가사의한 무서운 이야기, 동물들과 맺은 기이한 인연, 양귀비부터 측천무후까지 당나라를 대표하는 절세미인들, 우리나라 사람들과 비슷한 듯 다른 당나라의 절기와 풍습에 담긴 풍성한 이야깃거리를 소개한다.",8991223680,18000,20000,BOOK,https://image.aladin.co.kr/product/9896/65/coversum/8991223680_1.jpg,50988,국내도서>예술/대중문화>미술>화집,달과소,9,93
똑같은 빨강은 없다 - 교과서에 다 담지 못한 미술 이야기,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=171909828&partner=openAPI&start=api,김경서 (지은이),2018-10-26,창비청소년문고 32권. 그림은 언제부터 액자 속에 있게 됐을까? 아름다운 것과 추한 것은 어떻게 다를까? 마음을 담아 그리면 모두가 알아줄까? &lt;똑같은 빨강은 없다&gt;는 미술을 둘러싼 여러 질문을 흥미롭게 풀어내며 다채로운 미술 세계로 안내하는 교양서이다.,8936452320,11520,12800,BOOK,https://image.aladin.co.kr/product/17190/98/coversum/8936452320_1.jpg,1141,국내도서>청소년>청소년 문화/예술,창비,9,94
나의 서양미술 순례,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=331488&partner=openAPI&start=api,"서경식 (지은이), 박이엽 (옮긴이)",2002-02-05,"그동안 많이 소개되지 않은 작품들을 대할 수 있어 여전히 신선하다. 그림과 관련한 감상에서 그치지 않고, 결코 순탄치 않았던 그의 가족사와 우리 근현대사의 아픔을 함께 읽을 수 있는 것도 매력적이다.",8936470744,13500,15000,BOOK,https://image.aladin.co.kr/product/33/14/coversum/8936470744_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,창비,9,95
1페이지 미술 365 - 세상의 모든 지식이 내 것이 되는,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=275962433&partner=openAPI&start=api,김영숙 (지은이),2021-07-28,"매일 1페이지씩, 세계 명화 365점과 함께 미술의 모든 지식을 단 한 권으로 만날 수 있는 책이다. 월요일부터 일요일까지 명작, 미술사, 화가, 장르·기법, 미술로 보는 세계사, 스캔들·미스터리, 신화·종교 총 일곱 분야의 지식을 다루고 있다.",K692733117,16650,18500,BOOK,https://image.aladin.co.kr/product/27596/24/coversum/k692733117_2.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,빅피시,10,96
위대한 고독의 순간들,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=273334229&partner=openAPI&start=api,이진숙 (지은이),2021-06-18,"피카소뿐 아니라 그와 직간접적인 영향관계에 있던 화가들이 활동한, 19세기 후반부터 20세기 초까지의 작품을 다룬다. 사조상으로는 라파엘전파부터 추상미술에 속하는 그림들을 통해 세상에 발붙이지 못한 ‘개인’이 가장 먼저 겪었던 ‘고독’, ‘불안’과 마주해보자고 제안한다.",K632732323,25200,28000,BOOK,https://image.aladin.co.kr/product/27333/42/coversum/k632732323_1.jpg,50982,국내도서>예술/대중문화>미술>미술사,돌베개,10,97
90일 밤의 미술관 : 이탈리아 - 내 방에서 즐기는 이탈리아 미술 여행,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=285330497&partner=openAPI&start=api,"김덕선, 김성희, 유재선, 이영은 (지은이)",2022-01-03,"신간이 출간될 때마다 사랑받는 ‘90일 밤’ 시리즈, 이번에는 서양 미술사의 중심부 이탈리아로 떠난다. 이탈리아의 미술관에서 10년 이상 활동한 4명의 이탈리아 국가 공인 가이드를 따라 9개 도시의 미술관과 성당에 소장된 작품들을 차근차근 감상해보자.",K742835037,19800,22000,BOOK,https://image.aladin.co.kr/product/28533/4/coversum/k742835037_2.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,동양북스(동양문고),10,98
안자이 미즈마루 - 마음을 다해 대충 그린 그림,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=59671379&partner=openAPI&start=api,"안자이 미즈마루 (지은이), 권남희 (옮긴이)",2015-05-18,"웃음과 여유를 선사하는 슬슬 그림의 대가 안자이 미즈마루의 일러스트를 초창기 작업부터 최고의 인기작까지 망라했다. 단행본 삽화, 잡지 표지, 만화, 그림 에세이 등 주제별로 분류해 대표작을 보여주며, 작업 당시의 에피소드를 같이 실어 흥미를 돋운다.",8984319007,14400,16000,BOOK,https://image.aladin.co.kr/product/5967/13/coversum/8984319007_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,씨네21북스,9,99
그림과 그림자 - 김혜리 그림산문집,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=13371760&partner=openAPI&start=api,김혜리 (지은이),2011-10-07,"「씨네21」 김혜리 기자의 첫 그림산문집. 김혜리는 말을 건다. 사람에게, 사물에게. 말을 건네기 전, 그녀는 대상을 세심하게 바라본다. 관찰하고 질문하는 것을 넘어, 보이지 않는 이면, 예컨대 대상의 그림자 너머까지 시선을 던진다. 그러고는 대상과 깊은 이야기를 나눈다. 김혜리와 동행하면, 그림 한 점을 둘러싼 이야기를 공감각적으로 감지해내는 모습을 만날 수 있다.",8961960954,13500,15000,BOOK,https://image.aladin.co.kr/product/1337/17/coversum/8961960954_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,앨리스,9,100
방구석 미술관 - 가볍고 편하게 시작하는 유쾌한 교양 미술,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=238280325&partner=openAPI&start=api,조원재 (지은이),2018-08-03,"예술 분야의 베스트셀러로 꾸준히 사랑받아 온 &lt;방구석 미술관&gt;이 2년 만에 10만 부 판매 기록을 돌파했다. 이를 기념하기 위해 특별판으로 출간한 이번 책은 ‘프라이빗 미술관 에디션’으로, 조원재 작가의 메시지와 친필 사인도 함께 수록했다.",K042732197,15120,16800,BOOK,https://image.aladin.co.kr/product/23828/3/coversum/s912837569_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,블랙피쉬,9,1
"반 고흐, 영혼의 편지 1~2 세트 - 전2권 (스페셜 에디션) - 고흐의 시선과 열정을 담다",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=284544133&partner=openAPI&start=api,"빈센트 반 고흐 (지은이), 신성림, 박은영 (옮긴이)",2021-11-30,"20년 넘는 세월 동안 반 고흐의 생생한 목소리를 독자에게 전해온 &lt;반 고흐, 영혼의 편지&gt;가 처음으로 리커버 에디션을 선보인다. 오래 두고 곱씹을 수 있도록 각양장 특별판으로 제작했고, 고흐의 시선과 열정을 들여다보는 구성이다.",K682835729,25200,28000,BOOK,https://image.aladin.co.kr/product/28454/41/coversum/k682835729_1.jpg,50979,국내도서>예술/대중문화>미술>미술가,위즈덤하우스,10,2
피카소 : 무한한 창조의 샘,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=946166&partner=openAPI&start=api,"프란체스코 갈루치 (지은이), 김소라 (옮긴이)",2007-07-20,생전에 이미 신화가 되어버린 '피카소'는 좋은 의미에서든 나쁜 의미에서든 20세기 미술의 혁신과 동의어로 받아들여진다. 91년의 생애 중 80여 년을 미술에 바치면서 변신을 거듭한 피카소의 작업과 경향을 생생한 도판과 함께 일별했다. '위대한 예술가의 생애' 시리즈의 다섯 번째 권으로 출간된 책이다.,8960530050,13500,15000,BOOK,https://image.aladin.co.kr/product/94/61/coversum/8960530050_1.jpg,50979,국내도서>예술/대중문화>미술>미술가,마로니에북스,9,3
토베 얀손,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=300891983&partner=openAPI&start=api,"폴 그라벳 (지은이), 황유진 (옮긴이)",2022-09-03,"토베 얀손이 그린 다양한 드로잉과 만화, 벽화, 그림책 등 희귀한 시각자료뿐 아니라 작가의 모습이 담긴 사진까지 넉넉히 담아, 창작 세계에서 끈질기고 강인하게 살아온 그녀의 삶과 예술을 조명한다.",K132839672,16200,18000,BOOK,https://image.aladin.co.kr/product/30089/19/coversum/k132839672_1.jpg,50979,국내도서>예술/대중문화>미술>미술가,북극곰,0,4
나는 조선민화 천재 화가를 찾았다 - 19세기 말에 활동한 조선민화의 미스터리 천재 작가 2인,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=300712063&partner=openAPI&start=api,김세종 (지은이),2022-09-02,"19세기말에서 20세기초에 그려진 ‘조선민화’에 주목하고, ‘조형 유전자(DNA)’ 감식으로 찾아낸 두 천재 작가의 존재를 33점의 작품으로 실증해보인다. 조선민화의 미스터리 천재 작가 두 명을 소개하는 이 책은 전체 3부로 구성되어 있다.",8961964186,27000,30000,BOOK,https://image.aladin.co.kr/product/30071/20/coversum/8961964186_1.jpg,50984,국내도서>예술/대중문화>미술>한국미술,아트북스,10,5
"반 고흐, 영혼의 편지 1 - 고흐의 불꽃같은 열망과 고독한 내면의 기록",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=195987408&partner=openAPI&start=api,"빈센트 반 고흐 (지은이), 신성림 (옮긴이)",2017-05-31,"동생 테오와 주고받은 40여 통의 편지와 그가 남긴 그림들을 대거 수록해, ‘인정받지 못한 천재 화가의 불꽃같은 열정과 고독한 내면을 잘 보여준다’고 평가받은 &lt;반 고흐, 영혼의 편지&gt;. 이 책은 독자들의 성원에 보답하기 위해 출간된 ‘스페셜 에디션(양장 한정판)’이다.",8959135216,10800,12000,BOOK,https://image.aladin.co.kr/product/19598/74/coversum/s959135216_2.jpg,50979,국내도서>예술/대중문화>미술>미술가,위즈덤하우스,9,6
내가 사랑한 화가들 - 살면서 한 번은 꼭 들어야 할 아주 특별한 미술 수업,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=269367262&partner=openAPI&start=api,정우철 (지은이),2021-04-25,국내 최고의 지식인들이 진행하는 EBS 클래스e에서 시청률 1위를 기록하며 미술의 대중화에 앞장서고 있는 정우철 도슨트가 첫 책을 출간했다. 수많은 화가 중에서도 특별히 사랑하는 열한 명의 화가를 직접 골라 그들의 인생과 대표작들을 쉽고 재미있게 소개하고 있다.,K072730711,15120,16800,BOOK,https://image.aladin.co.kr/product/26936/72/coversum/k072730711_1.jpg,50979,국내도서>예술/대중문화>미술>미술가,나무의철학,9,7
어디서 무엇이 되어 다시 만나랴,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=589112&partner=openAPI&start=api,김환기 (지은이),2005-09-23,"화가 김환기의 산문집. 1940년대의 청년기로부터 1974년 마지막 의식을 가지고 있던 순간까지, 그가 남긴 수필과 일기, 다채로운 드로잉화를 모아 엮은 책이다. 주변의 많은 지인들로부터 칭송 받았던 인간미와 앞서가는 사고가 빛을 발한다.",8995717203,18000,18000,BOOK,https://image.aladin.co.kr/product/58/91/coversum/8995717203_1.jpg,50979,국내도서>예술/대중문화>미술>미술가,환기미술관,9,8
풍경의 깊이 - 강요배 예술 산문,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=247906029&partner=openAPI&start=api,강요배 (지은이),2020-09-11,"한국 현대미술의 거장 강요배의 삶과 예술을 응축한 산문집이다. 강요배가 평생 그려 온 2,000여 점의 그림과, 그림에 담긴 뜻을 표현해 온 수많은 글과 말 가운데 독자에게 그 요체를 전할 수 있는 부분을 골라내어 실었다.",8971995955,34200,38000,BOOK,https://image.aladin.co.kr/product/24790/60/coversum/8971995955_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,돌베개,9,9
예술에서의 정신적인 것에 대하여,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=188151019&partner=openAPI&start=api,"바실리 칸딘스키 (지은이), 권영필 (옮긴이)",2019-04-01,"현대 추상미술의 선구자로 일컬어지는 칸딘스키의 예술에 관한 관찰과 감정체험이 담긴 역저. 추상회화 이념을 음악의 세계와 연결시켜 가며 서술했으며, 하나의 색이 우리 심성에 주는 고유한 기능에 대해서도 설명하고 있다.",8930106412,15000,15000,BOOK,https://image.aladin.co.kr/product/18815/10/coversum/8930106412_1.jpg,50981,국내도서>예술/대중문화>미술>미술비평/이론,열화당,0,10
내 사랑 모드,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=168681721&partner=openAPI&start=api,"랜스 울러버 (지은이), 모드 루이스 (그림), 박상현 (옮긴이), 밥 브룩스 (사진)",2018-09-15,"영화 [내 사랑]의 주인공으로 많은 사랑을 받은 모드 루이스. 캐나다에서 가장 사랑 받는 국민 화가 모드 루이스의 생애를 기록한 최초의 책으로, 편안하고 천진한 모드의 그림은 그림자 없이 밝고 찬란한 세상의 아름다움을 통해 보는 사람들에게 깊은 위안과 감동, 격려를 전한다.",K672534979,15300,17000,BOOK,https://image.aladin.co.kr/product/16868/17/coversum/k672534979_1.jpg,51376,국내도서>에세이>사진/그림 에세이,남해의봄날,9,11
"프리다 칼로, 내 영혼의 일기",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=85317062&partner=openAPI&start=api,"프리다 칼로 (지은이), 안진옥 (옮긴이)",2016-06-08,"멕시코 최고의 여류화가 프리다 칼로의 일기장 전문을 엮은 책으로, 정신적.육체적 고통을 예술로 승화시킨 프리다 칼로의 예술혼과 무의식을 더 깊이 있게 만나볼 수 있다. 그 어디에서도 볼 수 없었던 프리다 칼로의 진솔한 모습을 있는 그대로 만날 수 있다.",K282535773,16200,18000,BOOK,https://image.aladin.co.kr/product/8531/70/coversum/k282535773_2.jpg,50979,국내도서>예술/대중문화>미술>미술가,비엠케이(BMK),10,12
빈센트 반 고흐,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=163397688&partner=openAPI&start=api,"라이너 메츠거 (지은이), 하지은, 장주미 (옮긴이)",2018-08-15,"빈센트 반 고흐는 서른일곱이라는 짧은 생애를 살았음에도 가지각색의 이름으로 불린다. 자기 귀를 자른 미치광이, 밀레를 존경하고 고갱을 흠모했던 인상주의 화가, 동생과 600통이 넘는 편지를 주고받은 외톨이, 끝내 자살에 이른 우울증 환자까지 그 변화무쌍함이 과연 예술가의 전형이라 할 만하다.",8960535540,25200,28000,BOOK,https://image.aladin.co.kr/product/16339/76/coversum/8960535540_1.jpg,50979,국내도서>예술/대중문화>미술>미술가,마로니에북스,10,13
가브리엘레 뮌터,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=297447249&partner=openAPI&start=api,"보리스 폰 브라우히취 (지은이), 조이한, 김정근 (옮긴이)",2022-06-10,"인상주의가 저물고 새로운 시대가 시작되는 시기에, 현대 미술의 탄생을 주도한 독일의 여성 미술가 가브리엘레 뮌터 삶과 작품세계를 조명한다. 가브리엘레 뮌터를 둘러싼 이러한 오해와 부정적인 평가를 걷어 내고, 그녀의 독립적인 삶에 초점을 맞춘다.",K312838691,26100,29000,BOOK,https://image.aladin.co.kr/product/29744/72/coversum/k312838691_1.jpg,50979,국내도서>예술/대중문화>미술>미술가,풍월당,8,14
변월룡,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=270553363&partner=openAPI&start=api,문영대 (지은이),2021-04-29,지난 2016년 국립현대미술관 덕수궁관에서 한국근대미술 거장 ‘변월룡’의 첫 전시가 열렸다. 동양화와 서양화를 넘나드는 능수능란함에 인간적인 시선을 지닌 거장의 등장에 대중과 평단은 놀라움을 금치 못했다. 『변월룡』은 그 전설의 시작이 된 이야기를 일부 보완하고 새롭게 디자인해 재출간한 책이다.,8970595597,17100,19000,BOOK,https://image.aladin.co.kr/product/27055/33/coversum/8970595597_1.jpg,50979,국내도서>예술/대중문화>미술>미술가,안그라픽스,8,15
